"","branch_office","month_tz","day_tz","day_of_week_tz","hour_tz","tiempodeses","visitor"
"81804",3,11,3,"Thursday",18,0,"false"
"81805",1,11,3,"Thursday",7,0,"false"
"81806",2,11,10,"Thursday",7,0,"false"
"81807",1,11,12,"Saturday",23,0,"false"
"81808",2,11,9,"Wednesday",20,11382,"true"
"81809",1,10,27,"Thursday",9,0,"false"
"81810",3,11,28,"Monday",11,0,"false"
"81811",2,11,13,"Sunday",15,19962,"true"
"81812",2,11,9,"Wednesday",15,782,"true"
"81813",1,10,28,"Friday",19,0,"false"
"81814",2,11,16,"Wednesday",11,0,"false"
"81815",1,10,29,"Saturday",16,0,"false"
"81816",3,11,3,"Thursday",23,98,"true"
"81817",2,11,29,"Tuesday",0,0,"false"
"81818",1,10,29,"Saturday",17,5231,"true"
"81819",2,11,9,"Wednesday",20,0,"false"
"81820",1,11,30,"Wednesday",11,0,"false"
"81821",3,11,3,"Thursday",19,0,"false"
"81822",2,11,5,"Saturday",2,0,"false"
"81823",1,10,30,"Sunday",12,0,"false"
"81824",1,11,19,"Saturday",13,16,"false"
"81825",1,10,29,"Saturday",21,1302,"true"
"81826",2,11,4,"Friday",16,1487,"true"
"81827",1,11,5,"Saturday",13,0,"false"
"81828",1,10,28,"Friday",18,0,"false"
"81829",2,11,28,"Monday",8,31893,"true"
"81830",1,10,27,"Thursday",8,0,"false"
"81831",1,10,28,"Friday",19,91,"true"
"81832",1,11,1,"Tuesday",20,0,"false"
"81833",3,11,24,"Thursday",7,0,"false"
"81834",3,11,16,"Wednesday",17,0,"false"
"81835",2,11,16,"Wednesday",21,38836,"true"
"81836",2,11,10,"Thursday",13,3919,"true"
"81837",1,11,23,"Wednesday",14,0,"false"
"81838",3,11,11,"Friday",18,0,"false"
"81839",3,11,29,"Tuesday",13,98,"true"
"81840",1,11,29,"Tuesday",13,0,"false"
"81841",3,11,6,"Sunday",20,0,"false"
"81842",2,11,13,"Sunday",6,0,"false"
"81843",1,11,17,"Thursday",10,0,"false"
"81844",1,10,29,"Saturday",16,195,"true"
"81845",3,11,15,"Tuesday",7,0,"false"
"81846",2,11,5,"Saturday",12,134,"true"
"81847",1,11,27,"Sunday",18,186,"true"
"81848",1,10,27,"Thursday",5,0,"false"
"81849",3,11,12,"Saturday",21,144,"true"
"81850",1,11,8,"Tuesday",11,0,"false"
"81851",3,11,23,"Wednesday",16,0,"false"
"81852",1,11,30,"Wednesday",13,0,"false"
"81853",1,11,1,"Tuesday",4,3605,"true"
"81854",3,11,16,"Wednesday",15,0,"false"
"81855",1,11,12,"Saturday",13,6493,"true"
"81856",3,11,29,"Tuesday",1,245,"true"
"81857",1,11,30,"Wednesday",12,0,"false"
"81858",3,11,28,"Monday",10,4270,"true"
"81859",3,11,15,"Tuesday",21,0,"false"
"81860",1,11,1,"Tuesday",8,78,"true"
"81861",3,11,23,"Wednesday",21,61,"false"
"81862",1,10,31,"Monday",19,0,"false"
"81863",1,11,3,"Thursday",18,492,"true"
"81864",2,11,9,"Wednesday",20,333,"true"
"81865",1,11,30,"Wednesday",15,0,"false"
"81866",3,11,29,"Tuesday",23,0,"false"
"81867",1,11,3,"Thursday",9,40,"false"
"81868",1,11,9,"Wednesday",22,1389,"true"
"81869",3,11,7,"Monday",9,0,"false"
"81870",1,10,30,"Sunday",0,0,"false"
"81871",3,11,27,"Sunday",15,135,"true"
"81872",3,11,2,"Wednesday",9,0,"false"
"81873",1,11,4,"Friday",10,978,"true"
"81874",3,11,10,"Thursday",12,0,"false"
"81875",1,11,1,"Tuesday",8,61,"true"
"81876",3,11,19,"Saturday",15,0,"false"
"81877",1,11,17,"Thursday",8,72,"true"
"81878",3,11,15,"Tuesday",20,0,"false"
"81879",1,11,15,"Tuesday",8,0,"false"
"81880",2,11,23,"Wednesday",15,158,"true"
"81881",3,11,4,"Friday",11,0,"false"
"81882",1,11,5,"Saturday",11,1146,"true"
"81883",2,11,11,"Friday",15,127,"true"
"81884",3,11,23,"Wednesday",18,0,"false"
"81885",3,11,5,"Saturday",14,60,"false"
"81886",1,10,30,"Sunday",12,0,"false"
"81887",3,11,8,"Tuesday",21,830,"true"
"81888",3,11,3,"Thursday",16,0,"false"
"81889",1,11,16,"Wednesday",9,29,"false"
"81890",1,10,27,"Thursday",21,765,"true"
"81891",1,11,29,"Tuesday",17,1286,"true"
"81892",1,10,24,"Monday",13,3733,"true"
"81893",2,11,9,"Wednesday",16,9498,"true"
"81894",2,11,17,"Thursday",13,185,"true"
"81895",3,11,12,"Saturday",22,0,"false"
"81896",1,10,31,"Monday",15,64448,"true"
"81897",1,11,11,"Friday",15,0,"false"
"81898",3,11,30,"Wednesday",7,51,"false"
"81899",3,11,28,"Monday",8,0,"false"
"81900",1,10,28,"Friday",14,0,"false"
"81901",1,11,4,"Friday",9,0,"false"
"81902",3,11,17,"Thursday",9,0,"false"
"81903",3,11,19,"Saturday",18,0,"false"
"81904",1,11,4,"Friday",7,0,"false"
"81905",1,11,7,"Monday",8,0,"false"
"81906",3,11,9,"Wednesday",19,89,"false"
"81907",1,10,28,"Friday",5,0,"false"
"81908",1,10,27,"Thursday",16,0,"false"
"81909",3,11,9,"Wednesday",1,0,"false"
"81910",3,11,29,"Tuesday",8,84,"true"
"81911",3,11,8,"Tuesday",7,0,"false"
"81912",1,11,5,"Saturday",11,59,"true"
"81913",3,11,6,"Sunday",13,11939,"true"
"81914",2,11,24,"Thursday",12,1579,"true"
"81915",3,11,4,"Friday",16,0,"false"
"81916",3,11,30,"Wednesday",14,21,"false"
"81917",1,11,16,"Wednesday",16,0,"false"
"81918",3,11,28,"Monday",12,2631,"true"
"81919",1,11,4,"Friday",15,83,"true"
"81920",1,10,26,"Wednesday",17,0,"false"
"81921",1,11,11,"Friday",14,29,"false"
"81922",1,11,10,"Thursday",14,0,"false"
"81923",3,11,4,"Friday",16,3259,"true"
"81924",3,11,24,"Thursday",14,20854,"true"
"81925",1,10,25,"Tuesday",14,0,"false"
"81926",1,10,31,"Monday",15,34,"false"
"81927",3,11,2,"Wednesday",16,0,"false"
"81928",1,11,17,"Thursday",11,127,"true"
"81929",3,11,9,"Wednesday",8,0,"false"
"81930",3,11,9,"Wednesday",12,0,"false"
"81931",1,11,5,"Saturday",12,684,"true"
"81932",1,11,19,"Saturday",15,444,"true"
"81933",1,11,9,"Wednesday",14,180,"true"
"81934",1,11,5,"Saturday",2,26,"false"
"81935",1,11,24,"Thursday",14,559,"true"
"81936",1,11,7,"Monday",6,0,"false"
"81937",3,11,7,"Monday",15,2398,"true"
"81938",3,11,13,"Sunday",0,0,"false"
"81939",3,11,5,"Saturday",14,0,"false"
"81940",3,11,14,"Monday",14,0,"false"
"81941",1,11,10,"Thursday",2,7184,"true"
"81942",2,11,12,"Saturday",20,0,"false"
"81943",1,11,15,"Tuesday",8,0,"false"
"81944",1,11,9,"Wednesday",7,0,"false"
"81945",1,10,31,"Monday",18,37,"false"
"81946",1,10,30,"Sunday",13,0,"false"
"81947",1,11,19,"Saturday",16,0,"false"
"81948",1,11,6,"Sunday",11,0,"false"
"81949",1,10,29,"Saturday",4,966,"true"
"81950",1,11,30,"Wednesday",15,0,"false"
"81951",1,11,8,"Tuesday",8,8,"false"
"81952",1,11,16,"Wednesday",16,2200,"true"
"81953",1,11,12,"Saturday",14,0,"false"
"81954",1,11,5,"Saturday",12,0,"false"
"81955",3,11,14,"Monday",16,0,"false"
"81956",3,11,15,"Tuesday",16,738,"true"
"81957",1,11,27,"Sunday",18,350,"true"
"81958",1,10,26,"Wednesday",22,0,"false"
"81959",3,11,15,"Tuesday",6,0,"false"
"81960",1,11,14,"Monday",0,0,"false"
"81961",1,11,12,"Saturday",17,45,"false"
"81962",1,11,4,"Friday",18,7259,"true"
"81963",1,10,28,"Friday",12,0,"false"
"81964",3,11,9,"Wednesday",17,631,"true"
"81965",3,11,6,"Sunday",22,21560,"true"
"81966",1,10,28,"Friday",8,24,"false"
"81967",1,11,15,"Tuesday",17,964,"true"
"81968",2,11,16,"Wednesday",22,2479,"true"
"81969",1,11,12,"Saturday",18,0,"false"
"81970",1,11,6,"Sunday",22,0,"false"
"81971",3,11,2,"Wednesday",20,0,"false"
"81972",1,10,31,"Monday",17,0,"false"
"81973",3,11,10,"Thursday",15,0,"false"
"81974",2,11,5,"Saturday",17,1359,"true"
"81975",3,11,13,"Sunday",13,16,"false"
"81976",3,11,19,"Saturday",14,0,"false"
"81977",2,11,9,"Wednesday",15,0,"false"
"81978",2,11,14,"Monday",22,0,"false"
"81979",1,11,5,"Saturday",8,1750,"true"
"81980",3,11,7,"Monday",19,0,"false"
"81981",3,11,9,"Wednesday",8,0,"false"
"81982",3,11,14,"Monday",12,680,"true"
"81983",2,11,23,"Wednesday",23,0,"false"
"81984",3,11,30,"Wednesday",16,0,"false"
"81985",1,11,7,"Monday",10,198,"true"
"81986",3,11,28,"Monday",13,0,"false"
"81987",1,11,6,"Sunday",10,0,"false"
"81988",1,11,4,"Friday",18,1204,"true"
"81989",1,11,3,"Thursday",22,0,"false"
"81990",1,11,29,"Tuesday",2,20721,"true"
"81991",3,11,7,"Monday",10,0,"false"
"81992",1,10,29,"Saturday",3,68054,"true"
"81993",3,11,3,"Thursday",8,0,"false"
"81994",1,11,4,"Friday",17,0,"false"
"81995",3,11,9,"Wednesday",7,2052,"true"
"81996",1,11,24,"Thursday",13,0,"false"
"81997",1,11,16,"Wednesday",21,15,"false"
"81998",1,11,16,"Wednesday",14,16500,"true"
"81999",1,10,30,"Sunday",15,0,"false"
"82000",3,11,24,"Thursday",7,0,"false"
"82001",3,11,24,"Thursday",14,0,"false"
"82002",2,11,12,"Saturday",23,1254,"true"
"82003",3,11,7,"Monday",15,12716,"true"
"82004",1,10,30,"Sunday",9,1573,"true"
"82005",1,11,30,"Wednesday",15,59,"false"
"82006",1,11,6,"Sunday",9,0,"false"
"82007",3,11,7,"Monday",9,0,"false"
"82008",3,11,27,"Sunday",13,0,"false"
"82009",1,10,26,"Wednesday",23,18190,"true"
"82010",3,11,6,"Sunday",18,0,"false"
"82011",1,11,28,"Monday",14,0,"false"
"82012",1,11,7,"Monday",19,0,"false"
"82013",3,11,9,"Wednesday",16,7422,"true"
"82014",3,11,10,"Thursday",14,8085,"true"
"82015",1,11,14,"Monday",14,20,"false"
"82016",3,11,27,"Sunday",20,0,"false"
"82017",3,11,8,"Tuesday",13,0,"false"
"82018",1,11,9,"Wednesday",19,221,"true"
"82019",3,11,15,"Tuesday",19,0,"false"
"82020",1,11,7,"Monday",13,0,"false"
"82021",1,11,6,"Sunday",10,0,"false"
"82022",1,11,30,"Wednesday",9,2666,"true"
"82023",3,11,17,"Thursday",1,4,"false"
"82024",3,11,4,"Friday",7,0,"false"
"82025",3,11,3,"Thursday",8,2344,"true"
"82026",3,11,15,"Tuesday",22,0,"false"
"82027",3,11,14,"Monday",20,0,"false"
"82028",2,11,24,"Thursday",3,4900,"true"
"82029",3,11,3,"Thursday",14,20255,"true"
"82030",1,11,23,"Wednesday",17,0,"false"
"82031",1,11,28,"Monday",11,0,"false"
"82032",1,10,28,"Friday",14,1941,"true"
"82033",2,11,11,"Friday",16,935,"true"
"82034",3,11,5,"Saturday",13,0,"false"
"82035",1,10,25,"Tuesday",21,1480,"true"
"82036",1,11,4,"Friday",20,0,"false"
"82037",3,11,9,"Wednesday",9,0,"false"
"82038",1,11,4,"Friday",21,6919,"true"
"82039",1,11,2,"Wednesday",16,0,"false"
"82040",1,11,7,"Monday",19,0,"false"
"82041",1,11,3,"Thursday",16,0,"false"
"82042",3,11,24,"Thursday",8,0,"false"
"82043",1,11,12,"Saturday",10,220,"true"
"82044",1,11,15,"Tuesday",9,0,"false"
"82045",1,11,1,"Tuesday",13,87,"true"
"82046",1,11,12,"Saturday",22,72,"true"
"82047",1,11,9,"Wednesday",19,0,"false"
"82048",1,10,31,"Monday",13,0,"false"
"82049",1,11,13,"Sunday",18,1767,"true"
"82050",3,11,12,"Saturday",15,0,"false"
"82051",1,11,11,"Friday",13,1356,"true"
"82052",1,10,29,"Saturday",15,0,"false"
"82053",3,11,11,"Friday",16,0,"false"
"82054",1,11,4,"Friday",6,0,"false"
"82055",1,11,5,"Saturday",9,0,"false"
"82056",3,11,4,"Friday",19,27,"false"
"82057",2,11,6,"Sunday",19,569,"true"
"82058",1,11,12,"Saturday",0,0,"false"
"82059",3,11,19,"Saturday",18,7870,"true"
"82060",1,11,1,"Tuesday",8,0,"false"
"82061",1,10,25,"Tuesday",16,3854,"true"
"82062",1,11,1,"Tuesday",12,21,"false"
"82063",3,11,13,"Sunday",15,0,"false"
"82064",1,11,30,"Wednesday",15,5469,"true"
"82065",1,11,15,"Tuesday",19,0,"false"
"82066",3,11,15,"Tuesday",14,0,"false"
"82067",1,11,15,"Tuesday",10,0,"false"
"82068",1,11,29,"Tuesday",19,0,"false"
"82069",3,11,27,"Sunday",18,99,"true"
"82070",2,11,29,"Tuesday",15,19905,"true"
"82071",1,11,8,"Tuesday",19,0,"false"
"82072",3,11,19,"Saturday",19,129,"true"
"82073",3,11,8,"Tuesday",21,0,"false"
"82074",2,11,19,"Saturday",14,4039,"true"
"82075",3,11,10,"Thursday",16,0,"false"
"82076",1,11,16,"Wednesday",20,0,"false"
"82077",3,11,12,"Saturday",13,17,"false"
"82078",3,11,17,"Thursday",1,0,"false"
"82079",3,11,9,"Wednesday",19,0,"false"
"82080",1,11,5,"Saturday",10,3359,"true"
"82081",1,10,30,"Sunday",7,6602,"true"
"82082",1,11,16,"Wednesday",11,0,"false"
"82083",3,11,10,"Thursday",15,0,"false"
"82084",2,11,24,"Thursday",4,0,"false"
"82085",1,10,31,"Monday",12,2730,"true"
"82086",1,11,24,"Thursday",2,0,"false"
"82087",1,11,10,"Thursday",12,0,"false"
"82088",3,11,24,"Thursday",13,0,"false"
"82089",1,11,28,"Monday",18,515,"true"
"82090",3,11,28,"Monday",21,0,"false"
"82091",3,11,17,"Thursday",16,9063,"true"
"82092",1,11,2,"Wednesday",12,68,"false"
"82093",2,11,3,"Thursday",15,2013,"true"
"82094",1,10,28,"Friday",20,0,"false"
"82095",3,11,8,"Tuesday",19,77,"true"
"82096",3,11,10,"Thursday",8,0,"false"
"82097",1,11,1,"Tuesday",15,0,"false"
"82098",3,11,4,"Friday",9,0,"false"
"82099",1,11,17,"Thursday",9,0,"false"
"82100",1,11,1,"Tuesday",7,0,"false"
"82101",3,11,23,"Wednesday",19,0,"false"
"82102",1,11,2,"Wednesday",5,12420,"true"
"82103",3,11,2,"Wednesday",14,0,"false"
"82104",3,11,28,"Monday",6,0,"false"
"82105",3,11,4,"Friday",15,0,"false"
"82106",3,11,6,"Sunday",6,0,"false"
"82107",1,11,28,"Monday",19,0,"false"
"82108",1,11,8,"Tuesday",20,8718,"true"
"82109",1,11,11,"Friday",15,0,"false"
"82110",3,11,16,"Wednesday",6,0,"false"
"82111",3,11,16,"Wednesday",21,0,"false"
"82112",1,11,24,"Thursday",12,62543,"true"
"82113",3,11,28,"Monday",10,0,"false"
"82114",1,11,10,"Thursday",11,28,"false"
"82115",3,11,23,"Wednesday",21,0,"false"
"82116",3,11,13,"Sunday",19,160,"true"
"82117",1,11,13,"Sunday",1,0,"false"
"82118",1,11,4,"Friday",3,0,"false"
"82119",3,11,11,"Friday",22,0,"false"
"82120",2,11,16,"Wednesday",20,9,"false"
"82121",3,11,3,"Thursday",9,296,"true"
"82122",1,10,27,"Thursday",17,13178,"true"
"82123",3,11,15,"Tuesday",10,1517,"true"
"82124",1,10,28,"Friday",11,0,"false"
"82125",3,11,17,"Thursday",13,0,"false"
"82126",1,11,10,"Thursday",14,32,"false"
"82127",2,11,9,"Wednesday",19,4808,"true"
"82128",3,11,3,"Thursday",13,0,"false"
"82129",2,11,4,"Friday",20,0,"false"
"82130",1,11,5,"Saturday",9,0,"false"
"82131",2,11,24,"Thursday",11,18,"false"
"82132",3,11,3,"Thursday",18,0,"false"
"82133",1,11,3,"Thursday",10,2629,"true"
"82134",3,11,8,"Tuesday",8,20,"false"
"82135",3,11,2,"Wednesday",17,0,"false"
"82136",3,11,24,"Thursday",13,0,"false"
"82137",2,11,15,"Tuesday",4,1515,"true"
"82138",3,11,12,"Saturday",8,0,"false"
"82139",3,11,9,"Wednesday",12,0,"false"
"82140",1,10,28,"Friday",12,0,"false"
"82141",3,11,16,"Wednesday",13,3679,"true"
"82142",1,11,12,"Saturday",19,0,"false"
"82143",3,11,16,"Wednesday",6,0,"false"
"82144",1,11,16,"Wednesday",12,0,"false"
"82145",1,11,10,"Thursday",16,3374,"true"
"82146",1,11,8,"Tuesday",7,1228,"true"
"82147",1,10,31,"Monday",12,5,"false"
"82148",1,11,4,"Friday",16,0,"false"
"82149",3,11,27,"Sunday",19,0,"false"
"82150",1,11,24,"Thursday",12,0,"false"
"82151",1,11,9,"Wednesday",22,88,"true"
"82152",3,11,16,"Wednesday",14,2450,"true"
"82153",3,11,29,"Tuesday",13,0,"false"
"82154",3,11,10,"Thursday",13,3557,"true"
"82155",3,11,16,"Wednesday",7,0,"false"
"82156",1,11,6,"Sunday",14,9025,"true"
"82157",3,11,6,"Sunday",1,0,"false"
"82158",1,11,14,"Monday",20,204,"true"
"82159",1,11,30,"Wednesday",11,639,"true"
"82160",2,11,10,"Thursday",0,17117,"true"
"82161",3,11,8,"Tuesday",8,0,"false"
"82162",3,11,15,"Tuesday",22,1428,"true"
"82163",1,11,30,"Wednesday",10,0,"false"
"82164",1,11,7,"Monday",19,13,"false"
"82165",2,11,24,"Thursday",15,0,"false"
"82166",3,11,24,"Thursday",15,0,"false"
"82167",1,11,4,"Friday",21,152,"true"
"82168",3,11,7,"Monday",0,208,"true"
"82169",3,11,10,"Thursday",7,0,"false"
"82170",1,10,31,"Monday",14,32,"false"
"82171",3,11,15,"Tuesday",15,0,"false"
"82172",1,10,29,"Saturday",14,0,"false"
"82173",1,11,17,"Thursday",14,0,"false"
"82174",3,11,16,"Wednesday",20,5119,"true"
"82175",3,11,2,"Wednesday",20,8312,"true"
"82176",1,11,14,"Monday",10,0,"false"
"82177",3,11,14,"Monday",17,0,"false"
"82178",1,10,27,"Thursday",16,1657,"true"
"82179",1,11,12,"Saturday",18,15,"false"
"82180",1,11,29,"Tuesday",20,8545,"true"
"82181",2,11,7,"Monday",7,0,"false"
"82182",1,11,4,"Friday",18,0,"false"
"82183",3,11,10,"Thursday",7,0,"false"
"82184",3,11,15,"Tuesday",7,0,"false"
"82185",1,11,9,"Wednesday",17,0,"false"
"82186",1,11,17,"Thursday",8,0,"false"
"82187",1,11,16,"Wednesday",9,1749,"true"
"82188",1,11,17,"Thursday",14,0,"false"
"82189",1,11,24,"Thursday",10,0,"false"
"82190",1,10,28,"Friday",23,0,"false"
"82191",1,11,14,"Monday",15,0,"false"
"82192",1,11,19,"Saturday",15,0,"false"
"82193",3,11,8,"Tuesday",13,279,"true"
"82194",1,11,7,"Monday",22,0,"false"
"82195",1,11,10,"Thursday",6,0,"false"
"82196",1,11,6,"Sunday",6,0,"false"
"82197",3,11,7,"Monday",21,198,"true"
"82198",1,11,29,"Tuesday",15,93,"true"
"82199",3,11,10,"Thursday",13,0,"false"
"82200",1,10,29,"Saturday",10,12030,"true"
"82201",1,10,24,"Monday",12,0,"false"
"82202",3,11,11,"Friday",13,0,"false"
"82203",1,11,10,"Thursday",7,0,"false"
"82204",3,11,14,"Monday",11,0,"false"
"82205",1,10,25,"Tuesday",2,67950,"true"
"82206",1,11,28,"Monday",17,144,"true"
"82207",3,11,4,"Friday",20,0,"false"
"82208",1,11,30,"Wednesday",14,273,"true"
"82209",1,11,8,"Tuesday",18,1304,"true"
"82210",1,11,10,"Thursday",6,1827,"true"
"82211",3,11,10,"Thursday",15,893,"true"
"82212",1,11,13,"Sunday",15,10800,"true"
"82213",3,11,16,"Wednesday",6,0,"false"
"82214",1,11,17,"Thursday",9,0,"false"
"82215",3,11,2,"Wednesday",12,1197,"true"
"82216",1,11,24,"Thursday",5,0,"false"
"82217",1,11,9,"Wednesday",11,0,"false"
"82218",3,11,23,"Wednesday",19,51,"false"
"82219",1,11,4,"Friday",12,0,"false"
"82220",1,10,27,"Thursday",20,0,"false"
"82221",3,11,8,"Tuesday",0,0,"false"
"82222",1,11,4,"Friday",13,0,"false"
"82223",3,11,23,"Wednesday",17,0,"false"
"82224",3,11,17,"Thursday",6,0,"false"
"82225",2,11,30,"Wednesday",2,16280,"true"
"82226",3,11,7,"Monday",17,0,"false"
"82227",3,11,4,"Friday",23,0,"false"
"82228",1,11,14,"Monday",13,113,"true"
"82229",2,11,9,"Wednesday",14,0,"false"
"82230",3,11,23,"Wednesday",22,1239,"true"
"82231",3,11,11,"Friday",17,9354,"true"
"82232",2,11,12,"Saturday",18,2268,"true"
"82233",1,11,6,"Sunday",16,0,"false"
"82234",1,11,3,"Thursday",7,0,"false"
"82235",1,11,7,"Monday",18,0,"false"
"82236",3,11,16,"Wednesday",18,0,"false"
"82237",1,10,31,"Monday",22,77,"true"
"82238",1,10,30,"Sunday",20,0,"false"
"82239",3,11,8,"Tuesday",8,50559,"true"
"82240",1,11,12,"Saturday",3,1226,"true"
"82241",3,11,29,"Tuesday",14,3443,"true"
"82242",3,11,16,"Wednesday",18,0,"false"
"82243",1,10,29,"Saturday",12,494,"true"
"82244",3,11,11,"Friday",20,0,"false"
"82245",3,11,28,"Monday",11,0,"false"
"82246",3,11,2,"Wednesday",23,0,"false"
"82247",3,11,9,"Wednesday",1,0,"false"
"82248",1,11,5,"Saturday",15,0,"false"
"82249",3,11,11,"Friday",22,2010,"true"
"82250",3,11,16,"Wednesday",19,10886,"true"
"82251",3,11,9,"Wednesday",18,0,"false"
"82252",1,11,11,"Friday",12,0,"false"
"82253",3,11,6,"Sunday",23,34,"false"
"82254",3,11,15,"Tuesday",19,0,"false"
"82255",1,11,3,"Thursday",13,2548,"true"
"82256",1,11,27,"Sunday",19,151,"true"
"82257",3,11,14,"Monday",19,0,"false"
"82258",3,11,16,"Wednesday",18,195,"true"
"82259",3,11,16,"Wednesday",6,0,"false"
"82260",3,11,29,"Tuesday",15,3,"false"
"82261",1,11,9,"Wednesday",10,1800,"true"
"82262",1,11,7,"Monday",16,0,"false"
"82263",1,11,8,"Tuesday",14,0,"false"
"82264",2,11,29,"Tuesday",22,0,"false"
"82265",1,10,31,"Monday",17,0,"false"
"82266",3,11,9,"Wednesday",19,0,"false"
"82267",1,11,15,"Tuesday",16,2412,"true"
"82268",3,11,14,"Monday",16,0,"false"
"82269",3,11,27,"Sunday",20,1778,"true"
"82270",1,10,27,"Thursday",14,0,"false"
"82271",3,11,29,"Tuesday",7,0,"false"
"82272",3,11,10,"Thursday",13,0,"false"
"82273",1,11,4,"Friday",19,1480,"true"
"82274",3,11,24,"Thursday",13,0,"false"
"82275",3,11,3,"Thursday",9,0,"false"
"82276",2,11,14,"Monday",7,176,"true"
"82277",3,11,23,"Wednesday",16,6579,"true"
"82278",3,11,10,"Thursday",16,0,"false"
"82279",3,11,23,"Wednesday",18,3105,"true"
"82280",3,11,14,"Monday",8,0,"false"
"82281",3,11,10,"Thursday",9,0,"false"
"82282",3,11,24,"Thursday",11,6235,"true"
"82283",1,11,7,"Monday",11,148,"true"
"82284",1,11,1,"Tuesday",14,92,"true"
"82285",3,11,10,"Thursday",16,0,"false"
"82286",3,11,23,"Wednesday",21,0,"false"
"82287",3,11,8,"Tuesday",5,0,"false"
"82288",1,11,11,"Friday",14,0,"false"
"82289",3,11,3,"Thursday",11,0,"false"
"82290",1,10,27,"Thursday",18,1347,"true"
"82291",2,11,19,"Saturday",14,0,"false"
"82292",1,11,6,"Sunday",5,198,"true"
"82293",3,11,24,"Thursday",11,0,"false"
"82294",1,11,14,"Monday",9,0,"false"
"82295",1,11,13,"Sunday",18,0,"false"
"82296",1,11,15,"Tuesday",17,272,"true"
"82297",3,11,9,"Wednesday",20,196,"true"
"82298",2,11,15,"Tuesday",14,14841,"true"
"82299",1,10,26,"Wednesday",20,0,"false"
"82300",1,11,30,"Wednesday",13,3796,"true"
"82301",3,11,14,"Monday",7,0,"false"
"82302",1,11,3,"Thursday",16,0,"false"
"82303",1,11,10,"Thursday",13,0,"false"
"82304",1,11,10,"Thursday",9,0,"false"
"82305",1,10,26,"Wednesday",8,44,"false"
"82306",1,11,13,"Sunday",20,52,"false"
"82307",1,11,29,"Tuesday",18,0,"false"
"82308",1,11,9,"Wednesday",7,20,"false"
"82309",1,11,15,"Tuesday",16,0,"false"
"82310",1,11,10,"Thursday",11,43,"false"
"82311",3,11,10,"Thursday",8,0,"false"
"82312",1,10,30,"Sunday",9,4442,"true"
"82313",3,11,17,"Thursday",10,0,"false"
"82314",3,11,6,"Sunday",18,0,"false"
"82315",1,11,2,"Wednesday",7,115,"true"
"82316",2,11,11,"Friday",22,2488,"true"
"82317",3,11,10,"Thursday",12,0,"false"
"82318",1,11,24,"Thursday",8,0,"false"
"82319",1,11,1,"Tuesday",13,42,"false"
"82320",1,11,8,"Tuesday",13,0,"false"
"82321",3,11,30,"Wednesday",9,0,"false"
"82322",2,11,8,"Tuesday",8,732,"true"
"82323",3,11,6,"Sunday",14,0,"false"
"82324",1,10,31,"Monday",9,506,"true"
"82325",1,11,15,"Tuesday",19,0,"false"
"82326",1,11,4,"Friday",15,31,"false"
"82327",3,11,16,"Wednesday",17,0,"false"
"82328",1,10,30,"Sunday",16,0,"false"
"82329",3,11,4,"Friday",21,21,"false"
"82330",2,11,10,"Thursday",10,1803,"true"
"82331",1,11,2,"Wednesday",11,0,"false"
"82332",1,11,11,"Friday",20,0,"false"
"82333",3,11,5,"Saturday",9,0,"false"
"82334",1,10,30,"Sunday",4,0,"false"
"82335",1,10,29,"Saturday",4,68015,"true"
"82336",3,11,7,"Monday",14,0,"false"
"82337",3,11,16,"Wednesday",9,0,"false"
"82338",1,11,15,"Tuesday",23,222,"true"
"82339",1,11,13,"Sunday",14,0,"false"
"82340",3,11,4,"Friday",19,0,"false"
"82341",3,11,10,"Thursday",17,0,"false"
"82342",1,11,9,"Wednesday",16,0,"false"
"82343",1,11,3,"Thursday",1,109,"true"
"82344",2,11,8,"Tuesday",18,21607,"true"
"82345",3,11,9,"Wednesday",21,24552,"true"
"82346",1,11,9,"Wednesday",10,635,"true"
"82347",3,11,9,"Wednesday",11,0,"false"
"82348",1,11,10,"Thursday",14,0,"false"
"82349",1,11,3,"Thursday",11,0,"false"
"82350",3,11,14,"Monday",7,0,"false"
"82351",3,11,9,"Wednesday",7,0,"false"
"82352",1,10,29,"Saturday",10,0,"false"
"82353",2,11,24,"Thursday",15,0,"false"
"82354",1,11,19,"Saturday",14,0,"false"
"82355",3,11,23,"Wednesday",14,0,"false"
"82356",3,11,23,"Wednesday",18,0,"false"
"82357",1,11,9,"Wednesday",22,0,"false"
"82358",3,11,8,"Tuesday",8,0,"false"
"82359",3,11,29,"Tuesday",8,0,"false"
"82360",3,11,8,"Tuesday",8,0,"false"
"82361",1,11,11,"Friday",22,0,"false"
"82362",3,11,9,"Wednesday",19,0,"false"
"82363",3,11,11,"Friday",23,0,"false"
"82364",1,11,13,"Sunday",19,0,"false"
"82365",1,11,9,"Wednesday",16,28,"false"
"82366",3,11,5,"Saturday",17,143,"true"
"82367",3,11,16,"Wednesday",21,0,"false"
"82368",1,11,30,"Wednesday",17,11085,"true"
"82369",1,10,27,"Thursday",15,0,"false"
"82370",2,11,12,"Saturday",19,23423,"true"
